mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
D9A0741BXPvAibaEXe9yiXPLSHgqUZRmon/z1DQm,0.722,0.8460000000000001,-1.0,0.704,0.735,-1.0,0.8160000000000001,0.827,-1.0,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.81,1.0,0.86,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D9B44B1CXPvAibaEXe9ASX2YKqk5Aeh+/OS8HqTX,0.704,0.5660000000000001,-1.0,0.635,0.6679999999999999,0.67,0.731,0.6839999999999999,-1.0,0.682,0.687,-1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.88,0.8,0.95,0.8,0.8,0.81,0.81,0.73,0.58,0.475,0.5584415584415584,0.1111111111111111,-1.0,-1.0,-1.0
D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB,0.6679999999999999,0.702,-1.0,0.622,0.639,-1.0,0.653,0.726,-1.0,0.798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.9,0.9,0.75,0.9,0.81,0.81,0.83,0.66,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D9BD3AFBXPvAibaEXe8IlpBhypyXxiZmZT/7okOU,0.817,0.828,-1.0,0.826,0.866,-1.0,0.706,0.8619999999999999,-1.0,0.85,0.877,-1.0,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82,0.82,0.8,0.9,0.81,0.7,0.81,0.85,0.9,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D9BE11D2XPvAibaEXe/ceziXFRXnLfMwrZ1+0wEL,0.645,0.779,-1.0,0.737,0.687,-1.0,0.658,0.709,-1.0,0.776,0.654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.9,0.9,0.8,0.91,0.81,0.79,0.72,0.66,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
D9E0E084XPvAibaEXe/Fi8ZYRfhF8Z9D/PGrrawC,0.865,0.845,-1.0,0.742,0.865,-1.0,0.795,0.657,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D9FC5EF4XPvAibaEXe/ji2wENvGp6GMKG4VdRRaS,0.645,0.484,-1.0,0.588,0.642,0.869,0.737,0.705,0.77,0.5980000000000001,0.865,0.61,0.828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.94,0.93,0.93,0.71,0.71,0.78,0.68,0.72,0.58,0.66,0.7,0.7142857142857143,-1.0,-1.0,-1.0,-1.0
DA0EA4DBXPvAibaEXe8zLb/HLFGxHmDCFojsFiPO,0.8619999999999999,0.779,-1.0,0.7190000000000001,0.791,-1.0,0.818,0.858,-1.0,0.8869999999999999,0.908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.89,0.9,0.85,1.0,1.0,0.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA16B17CXPvAibaEXe/odi52as1TQ6r3rl+RnLh7,0.8089999999999999,0.8160000000000001,-1.0,0.8779999999999999,0.818,-1.0,0.649,0.774,0.65,0.79,0.85,-1.0,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,1.0,1.0,0.95,0.9,0.95,0.83,0.9,0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA271D39XPvAibaEXe/8rx8cZm8QsXkw1sqD4fAE,0.616,0.47400000000000003,-1.0,0.46399999999999997,0.756,-1.0,0.735,0.7230000000000001,-1.0,0.7929999999999999,0.72,-1.0,0.614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.83,0.8,0.84,0.74,0.74,0.79,0.75,0.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA2A3DC3XPvAibaEXe8ElCvsRaR7d1DAGVbnyg86,0.738,0.8099999999999999,0.9400000000000001,0.6639999999999999,0.8009999999999999,-1.0,0.662,0.5860000000000001,-1.0,0.077,0.41900000000000004,-1.0,0.525,0.774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.76,0.75,0.9,1.0,1.0,0.66,0.8,0.86,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
DA2B43CDXPvAibaEXe8s1xx8DWM0qrClPfmwG+Uv,0.675,0.36,-1.0,0.6900000000000001,0.609,0.62,0.568,0.663,0.67,0.741,0.787,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.81,0.81,0.88,0.88,0.67,0.58,0.66,0.64,0.8,0.6875,-1.0,-1.0,-1.0,-1.0,-1.0
DA2E8B05XPvAibaEXe/nU1BPn/2ZONF+oxRH92Gd,0.761,0.737,-1.0,0.662,0.755,-1.0,0.739,0.806,-1.0,0.693,0.625,-1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,1.0,1.0,1.0,0.98,1.0,1.0,0.96,0.84,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
DA324490XPvAibaEXe9G2n4phUxISKrqsRoHVin+,0.182,0.176,0.41,0.475,0.648,0.5,0.445,0.458,-1.0,0.495,0.6639999999999999,-1.0,0.5559999999999999,0.317,-1.0,0.634,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.52,0.71,0.6,0.85,0.85,0.7,0.8,0.74,0.67,0.63,0.575,0.45454545454545453,0.1111111111111111,-1.0,-1.0,-1.0
DA3DF53DXPvAibaEXe+xxRCacZP96tkiOBxYLD7W,0.635,0.725,-1.0,0.767,0.752,-1.0,0.786,0.7969999999999999,0.85,0.796,0.836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.88,0.88,0.82,0.82,0.83,0.78,0.71,0.78,0.95,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA4597F8XPvAibaEXe+7uJh0aD4oAtEza4fOV9BV,0.7030000000000001,0.687,-1.0,0.726,0.6639999999999999,-1.0,0.727,0.725,-1.0,0.8390000000000001,0.865,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.8,0.8,0.85,0.88,0.74,0.9,0.96,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA4648BAXPvAibaEXe8CKeIX0ksEeHU30caAK2WT,0.37,0.15,0.136,0.339,0.13,-1.0,0.576,0.608,0.61,0.567,0.493,0.705,0.628,0.6769999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.57,0.34,0.34,0.19,0.19,0.02,0.45,0.67,0.36,0.6,0.725,0.8181818181818182,0.2222222222222222,-1.0,-1.0,-1.0
DA535D84XPvAibaEXe/KpP1fV6ua5yY+4IoIEWJj,0.881,0.665,-1.0,0.54,0.724,-1.0,0.738,0.5900000000000001,-1.0,0.6980000000000001,0.799,-1.0,0.8300000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.76,0.9,0.85,0.9,0.89,0.96,0.88,0.73,0.58,0.475,0.5584415584415584,0.1111111111111111,-1.0,-1.0,-1.0
DA5560ADXPvAibaEXe/Q6C3BndaQUOtcgSAM5dMg,0.8019999999999999,0.663,-1.0,0.683,0.638,-1.0,0.727,0.8130000000000001,-1.0,0.721,0.721,-1.0,0.8039999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.71,0.64,0.75,0.81,0.75,0.8,0.8,0.77,0.5,0.4125,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
DA5D8D30XPvAibaEXe887JOjhk2RV6yvMF2PLi4N,0.65,0.629,-1.0,0.708,0.806,-1.0,0.666,0.654,-1.0,0.513,0.248,0.7,0.7070000000000001,0.754,-1.0,0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.82,0.82,0.68,0.8,0.59,0.44,0.52,0.72,0.5,0.65,0.6875,0.5584415584415584,0.1111111111111111,0.26666666666666666,-1.0,-1.0
DA74BDD8XPvAibaEXe/kSDDr/jkTQzDpJ0yrwOvc,0.827,0.658,-1.0,0.6839999999999999,0.9019999999999999,-1.0,0.8710000000000001,0.782,-1.0,0.6950000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA77A23CXPvAibaEXe8TCemjJxtx9N+MBryz9bo1,0.8140000000000001,0.78,-1.0,0.836,0.767,-1.0,0.729,0.8089999999999999,-1.0,0.8099999999999999,0.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.75,0.8,0.95,0.65,0.6,0.78,0.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc,0.735,0.73,-1.0,0.701,0.645,-1.0,0.331,0.366,-1.0,0.0,0.384,-1.0,0.422,0.409,-1.0,0.081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,0.95,0.95,0.85,0.78,0.8,0.68,0.71,0.66,0.375,-1.0,-1.0,-1.0,-1.0,-1.0
DA872026XPvAibaEXe/wvgrdNVCyf2uA0Nmul7oQ,0.544,0.426,-1.0,0.624,0.568,-1.0,0.6519999999999999,0.562,0.64,0.6599999999999999,0.5549999999999999,0.51,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.82,0.4,0.73,0.75,0.8,0.9,0.9,0.79,0.88,0.58,0.525,-1.0,-1.0,-1.0,-1.0,-1.0
DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6,0.679,0.784,-1.0,0.737,0.7110000000000001,-1.0,0.731,0.765,-1.0,0.675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.8,0.8,0.83,0.77,0.72,0.66,0.66,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA9AEA01XPvAibaEXe/nRR7q+hWy3N66SVCIyHcP,0.641,0.621,0.6599999999999999,0.6719999999999999,0.661,-1.0,0.665,0.6950000000000001,-1.0,0.679,0.702,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.78,0.73,0.73,0.93,0.75,0.77,0.75,0.65,0.7,0.55,0.7142857142857143,0.1111111111111111,0.16666666666666666,-1.0,-1.0
DA9E55D4XPvAibaEXe+pX9RZhc1jhp5t1y4bGFQa,0.6990000000000001,0.7,-1.0,0.725,0.76,-1.0,0.833,0.749,-1.0,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.89,0.9,0.96,0.91,0.94,0.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA9E8D2BXPvAibaEXe/WTR5UGsYutJskjpyKElCC,0.763,0.71,-1.0,0.783,0.8160000000000001,-1.0,0.8460000000000001,0.8619999999999999,-1.0,0.841,0.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,0.8,0.85,0.81,0.95,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DA9E9F81XPvAibaEXe+Xbs+mKMRabaaBamOKgFJe,0.616,0.787,-1.0,0.7,0.8009999999999999,-1.0,0.775,0.76,-1.0,0.849,0.5549999999999999,-1.0,0.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.75,0.9,0.88,0.89,0.88,0.95,0.99,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DAA05B2CXPvAibaEXe/JKySBFnJ8IgkxHvBufbd3,0.788,0.674,-1.0,0.696,0.7889999999999999,-1.0,0.739,0.807,-1.0,0.784,0.845,-1.0,0.852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89,0.89,0.84,0.94,0.85,0.66,0.78,0.85,0.85,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DAC094B3XPvAibaEXe+kaKwPBw23VuCO3Xk7FDs1,0.8,0.767,-1.0,0.771,0.8009999999999999,-1.0,0.737,0.764,-1.0,0.85,0.6940000000000001,-1.0,0.8640000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.99,0.99,0.97,1.0,0.9,0.72,0.55,0.8,0.75,0.65,0.625,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
DACFD4A5XPvAibaEXe9Xnw4t0GPgx+xvqv2s103W,0.716,0.8019999999999999,-1.0,0.8230000000000001,0.8640000000000001,-1.0,0.8779999999999999,0.9630000000000001,-1.0,0.96,0.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.86,0.86,0.69,0.69,0.83,0.98,0.84,0.76,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DADE9054XPvAibaEXe+3IeSFe/CqDEj3xUk5CqN3,0.8210000000000001,0.8119999999999999,-1.0,0.8,0.8160000000000001,-1.0,0.82,0.71,-1.0,0.771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DAF210AFXPvAibaEXe90E3nxW1nyab0x4Luz0kd8,0.8150000000000001,0.735,0.65,0.638,0.767,-1.0,0.8029999999999999,0.834,-1.0,0.842,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s,0.8160000000000001,0.7809999999999999,-1.0,0.782,0.7889999999999999,-1.0,0.753,0.725,-1.0,0.8019999999999999,0.844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.74,0.63,0.62,0.7,0.83,0.88,0.8,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DAFB4AD8XPvAibaEXe+t618nkWP4eSGoaS3EepRz,0.46299999999999997,0.483,-1.0,0.41100000000000003,0.27999999999999997,0.693,0.52,0.593,-1.0,0.318,0.11699999999999999,-1.0,0.309,0.453,0.55,0.6910000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.83,0.71,0.7,0.75,0.75,0.66,0.66,0.63,0.63,0.6125,-1.0,-1.0,-1.0,-1.0,-1.0
DAFCE097XPvAibaEXe+Z7KfNHYLttKsB/kdM5tuZ,0.625,0.717,-1.0,0.722,0.845,-1.0,0.8779999999999999,0.764,-1.0,0.858,0.883,-1.0,0.9099999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.63,0.91,0.91,0.85,0.85,0.95,0.95,1.0,0.84,0.71,0.7875,0.7532467532467533,-1.0,-1.0,-1.0,-1.0
DB0AC055XPvAibaEXe9PHS03bFe3hMQ34CzHv618,0.591,0.662,-1.0,0.869,0.754,-1.0,0.76,0.623,-1.0,0.384,0.8400000000000001,-1.0,0.737,0.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.67,0.81,0.89,0.77,0.53,0.63,0.7,0.8,0.7,0.6875,-1.0,-1.0,-1.0,-1.0,-1.0
DB1C2240XPvAibaEXe8jOKYsh0sA3koLX0I8WLQX,0.746,0.627,-1.0,0.6759999999999999,0.701,-1.0,0.40099999999999997,0.37,-1.0,0.702,0.649,-1.0,0.753,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.75,0.71,0.72,0.66,0.66,0.77,1.0,0.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB20DF63XPvAibaEXe/IJyK0OmpUJ5+QM5gzSTOp,0.646,0.437,-1.0,0.524,0.608,-1.0,0.5730000000000001,0.762,-1.0,0.697,0.536,0.21000000000000002,0.385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,1.0,1.0,0.98,0.9,0.96,0.65,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB28A6B8XPvAibaEXe+E43ovk5Cnp7bfzCqOTUE4,0.701,0.6799999999999999,-1.0,0.791,0.718,-1.0,0.915,0.725,-1.0,0.796,0.8230000000000001,-1.0,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.95,0.9,0.85,1.0,0.95,1.0,0.9,0.85,0.58,0.475,0.5584415584415584,0.1111111111111111,-1.0,-1.0,-1.0
DB3021BBXPvAibaEXe8oET1/EVZ+WrUTYQ8gJboq,0.808,0.727,-1.0,0.759,0.8460000000000001,-1.0,0.8,0.8859999999999999,-1.0,0.765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.85,0.95,0.81,1.0,1.0,1.0,0.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB450774XPvAibaEXe9PHS03bFe3hD0Qa+NoDGgz,0.585,0.454,0.85,0.588,0.34700000000000003,0.6599999999999999,0.512,0.316,0.44000000000000006,0.344,0.422,-1.0,0.434,0.445,-1.0,0.075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.69,0.69,0.69,0.37,0.59,0.65,0.56,0.75,0.63,0.6,0.7792207792207793,0.1111111111111111,-1.0,-1.0,-1.0
DB565F01XPvAibaEXe9DMENNf4iGctIY5XCw38SB,0.722,0.6,-1.0,0.669,0.724,-1.0,0.627,0.6849999999999999,-1.0,0.6679999999999999,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.77,0.96,0.8,0.8,0.76,0.85,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB58D74FXPvAibaEXe/w5GZwSM37/zB97gNmSayv,0.683,0.433,-1.0,0.673,0.758,-1.0,0.795,0.774,-1.0,0.798,0.621,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.75,0.8,0.79,0.87,0.84,0.84,0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB5FE1BCXPvAibaEXe+pDN88/1DR4PKidTMibtkC,0.621,0.742,0.0,0.519,0.546,-1.0,0.657,0.5429999999999999,-1.0,0.22000000000000003,0.461,-1.0,0.28900000000000003,0.42000000000000004,-1.0,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.64,0.72,0.48,0.47,0.2,0.39,0.63,0.39,0.58,0.625,0.6493506493506493,-1.0,-1.0,-1.0,-1.0
DB6E52F3XPvAibaEXe/ns/wSuHF6kEQ5whrQp5Q+,0.786,0.651,-1.0,0.795,0.8539999999999999,-1.0,0.767,0.7969999999999999,-1.0,0.8300000000000001,0.8220000000000001,-1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89,0.94,1.0,1.0,1.0,0.9,1.0,1.0,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB711988XPvAibaEXe8E8MfopOpLfuvKyaJThdNU,0.779,0.6799999999999999,-1.0,0.769,0.8099999999999999,-1.0,0.8,0.8130000000000001,-1.0,0.8240000000000001,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.77,0.78,0.76,0.85,0.8,0.9,1.0,1.0,0.75,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB725175XPvAibaEXe+xRE5267JUoCvcRz9g/55W,0.774,0.7929999999999999,-1.0,0.769,0.82,-1.0,0.8880000000000001,0.849,-1.0,0.833,0.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89,0.93,0.9,0.85,0.5,0.6493506493506493,-1.0,-1.0,-1.0,-1.0
DB78B6D3XPvAibaEXe+rucNIMwNDA0/q8h4PWKzM,0.8779999999999999,0.867,-1.0,0.8640000000000001,0.916,-1.0,0.931,0.8109999999999999,-1.0,0.8949999999999999,0.917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,1.0,1.0,1.0,0.98,1.0,1.0,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB7ABBF5XPvAibaEXe9MpQ5WhbYsPucTy/18dtji,0.643,0.568,-1.0,0.702,0.772,-1.0,0.756,0.693,-1.0,0.736,0.659,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.95,1.0,0.9,0.83,0.9,1.0,0.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB96172AXPvAibaEXe/waquVAMA8TuDef+6Fb/pR,0.687,0.669,-1.0,0.784,0.673,-1.0,0.727,0.683,-1.0,0.795,0.7190000000000001,-1.0,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.58,0.85,0.75,0.68,0.7,0.88,0.74,0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DB9FA965XPvAibaEXe904Wq1lYkfi1x2F3Ukc2Og,0.722,0.704,-1.0,0.8779999999999999,0.808,-1.0,0.74,0.795,-1.0,0.6839999999999999,0.842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.57,0.9,0.9,0.9,0.75,0.81,1.0,0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DBADF75BXPvAibaEXe9Veo8epKbTmEllYDnzT2vC,0.5780000000000001,0.217,-1.0,0.32799999999999996,0.506,0.6900000000000001,0.542,0.518,-1.0,0.305,0.325,-1.0,0.352,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.64,0.41,0.71,0.79,0.79,0.71,0.7,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DBB3FD1FXPvAibaEXe9sDqR+NysAHnQU8WnbFHUr,0.8380000000000001,0.6990000000000001,-1.0,0.82,0.783,-1.0,0.671,0.658,-1.0,0.611,0.414,-1.0,0.726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.97,1.0,0.92,0.87,0.66,0.9,0.85,0.65,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
DBC11C69XPvAibaEXe9LZwdMb86KA6Wl57kbLAGS,0.75,0.778,0.9400000000000001,0.8699999999999999,0.8859999999999999,-1.0,0.798,0.8699999999999999,-1.0,0.7849999999999999,0.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.75,0.76,0.92,0.87,0.64,0.73,0.8,0.74,0.6,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
DBD6E06DXPvAibaEXe+oo0hccQuSuDC84q49alZl,0.746,0.78,-1.0,0.731,0.7110000000000001,-1.0,0.8230000000000001,0.8400000000000001,-1.0,0.826,0.837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,1.0,1.0,1.0,0.95,1.0,1.0,0.86,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DBE26D99XPvAibaEXe/agc6/owW5CG5kROb/FsH1,0.6950000000000001,0.504,-1.0,0.6980000000000001,0.596,0.6599999999999999,0.657,0.736,-1.0,0.682,0.7230000000000001,-1.0,0.7849999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.8,0.8,0.8,0.76,0.75,0.72,0.74,0.81,0.58,0.475,0.5584415584415584,0.1111111111111111,-1.0,-1.0,-1.0
DBEE9B9AXPvAibaEXe92HFjDDFybW++XaMA+AATu,0.6799999999999999,0.55,-1.0,0.639,0.533,-1.0,0.739,0.748,-1.0,0.8560000000000001,0.833,-1.0,0.143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,0.86,0.7,0.88,0.79,0.86,0.88,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DBF2BD1EXPvAibaEXe97q47CdxnNZIrla2EqCa3q,0.404,0.382,0.637,0.5309999999999999,0.49800000000000005,0.61,0.41100000000000003,0.08499999999999999,-1.0,0.558,0.317,-1.0,0.558,0.466,-1.0,0.567,0.673,-1.0,0.568,0.5730000000000001,-1.0,-1.0,0.6,0.6,0.43,0.33,0.31,0.48,0.35,0.56,0.7,0.65,0.625,0.7662337662337663,0.35555555555555557,-1.0,-1.0,-1.0
DC0553EBXPvAibaEXe/dSnTMEtLaYzJNN6OiB99V,0.665,0.577,-1.0,0.603,0.642,-1.0,0.602,0.62,0.8,0.697,0.765,-1.0,0.744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.64,0.78,0.39,0.72,0.65,0.59,0.86,0.75,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
DC14503EXPvAibaEXe/PpYImsUfHqHsNvr8F6r45,0.612,0.583,-1.0,0.713,0.755,-1.0,0.544,0.6769999999999999,-1.0,0.43099999999999994,0.525,-1.0,0.46900000000000003,0.118,-1.0,0.827,0.82,-1.0,-1.0,-1.0,-1.0,-1.0,0.73,0.8,0.76,0.8,0.77,0.68,0.58,0.64,0.58,0.58,0.5,0.5844155844155844,0.1111111111111111,-1.0,-1.0,-1.0
